Sample	Sample	Run1	Issues	Requirement	Run2	Issues	Requirements	Run3	Issues	Requirements
LN_25_AA3569	LN_25_AA3569	MS_191125_001	Nhiễm mẫu	Chạy lại từ bước tách -> PCR-BD 2F, 2R, 3F, 3R, 1F, 1R	MS_191125_001	3R giữa 2 lần chạy không khớp	rePCR -> PCR-BD 3F, 3R			
LN_25_AA3586	LN_25_AA3586	MS_191125_001	1R nhiễu	PCR-BD 1R	MS_191125_001	none				
LN_25_AA2955	LN_25_AA2955	MS_111125_001	3R nền cao (AC repeat)	PCR-BD 3F, R389	MS_111125_001	none				
LN_25_AA3486	LN_25_AA3486	MS_171125_002	3R nền cao (AC repeat)	PCR-BD 3F, R389	MS_171125_002	73-340 438-522 526-576 16024-16365				
LN_25_AA3705	LN_25_AA3705	MS_191125_002	3R polyC	PCR-BD 3F, R389	MS_191125_002	73-340 438-573 16024-16365				
LN_25_AA3707	LN_25_AA3707	MS_191125_002	3R polyC	PCR-BD 3F, R389	MS_191125_002	73-340 438-573 16024-16365				
LN_25_AA3805	LN_25_AA3805	MS_211125_002	2F nền cao + dye blob	PCR-BD F109, R285a	MS_211125_002	none				
LN_25_AA3810	LN_25_AA3810	MS_211125_002	3R ngắn	PCR-BD 3F, R389	MS_211125_002	none				
LN_25_AA3814	LN_25_AA3814	MS_211125_002	2F nền cao + dye blob	PCR-BD F109, R285a	MS_211125_002	none				
LN_25_AA3815	LN_25_AA3815	MS_211125_002	2F nền cao + dye blob	PCR-BD F109, R285a	MS_211125_002	none				
LN_25_AA3870	LN_25_AA3870	MS_211125_002	3R polyC	PCR-BD 3F, R389	MS_211125_002	73-340 438-573 16024-16365				
LN_25_AA3977	LN_25_AA3977	MS_211125_003	3R nền cao	PCR-BD 3F, R389	MS_211125_003	none				
LN_25_AA4227	LN_25_AA4227	MS_211125_004	1F dye blob	PCR-BD 1F	MS_211125_004	none				
LN_25_AA4485	LN_25_AA4485	MS_211125_007	2F nền cao	PCR-BD F109, R285a	MS_211125_007	none				
LN_25_AA4505	LN_25_AA4505	MS_211125_007	3R nền cao (460T-C)	PCR-BD 3F, R389	MS_211125_007	none				
LN_25_AA4302	LN_25_AA4302	MS_211125_005	2F nền cao	PCR-BD F109, R285a	MS_211125_005	none				
LN_25_AA4422	LN_25_AA4422	MS_211125_006	2F nền cao	PCR-BD F109, R285a	MS_211125_006	none				
LN_25_AA6177	LN_25_AA6177	MS_251125_001	3R nền cao (AC repeat)	PCR-BD 3F, R389	MS_251125_001	none				
LN_25_AA6181	LN_25_AA6181	MS_251125_001	3R polyC	PCR-BD 3F, R389	MS_251125_001	73-340 438-573 16024-16365				
LN_25_AA4853	LN_25_AA4853	MS_211125_008	3R ngắn	PCR-BD 3F, R389	MS_211125_008	none				
LN_25_AA6096	LN_25_AA6096	MS_211125_008	3R polyC	PCR-BD 3F, R389	MS_211125_008	73-340 438-573 16024-16365				
LN_25_AA4813	LN_25_AA4813	MS_211125_008	2F nhiễu	PCR-BD F109, R285a	MS_211125_008	none				
LN_25_AA4701	LN_25_AA4701	MS_251125_004	3R polyC	PCR-BD 3F, R389	MS_251125_004	73-340 438-573 16024-16365				
LN_25_AA6203	LN_25_AA6203	MS_251125_002	3R ngắn	PCR-BD 3F, R389	MS_251125_002	none				
LN_25_AA6252	LN_25_AA6252	MS_251125_002	3R ngắn+dyeblob	PCR-BD 3F, R389	MS_251125_002	none				
LN_25_AA4539	LN_25_AA4539	MS_251125_003	3R polyC	PCR-BD 3F, R389	MS_251125_003	73-340 438-573 16024-16365				
LN_25_AA4599	LN_25_AA4599	MS_251125_003	3R polyC	PCR-BD 3F, R389	MS_251125_003	73-340 438-573 16024-16366				
LN_25_AA4615	LN_25_AA4615	MS_251125_003	3R ngắn	PCR-BD 3F, R389	MS_251125_003	none				
LN_25_AA4568	LN_25_AA4568	MS_251125_003	compressed peaks? 16354	PCR-BD 1R	MS_251125_003	none				
LN_25_AA4716	LN_25_AA4716	MS_251125_005	1R polyC (16293A-C)	PCR-BD F16190, R16258						
LN_25_AA4738	LN_25_AA4738	MS_251125_005	2F + 1F + 1R peak shoulder; 3R ngắn + nền cao	PCR-BD F109, R285a, 3F, R389, 1F, 1R						
LN_25_AA4779	LN_25_AA4779	MS_251125_005	1R polyC (16293A-C)	PCR-BD F16190, R16258						
LN_25_AA4759	LN_25_AA4759	MS_251125_005	1F fail	PCR-BD 1F						
LN_25_AA4791	LN_25_AA4791	MS_251125_005	2F nền cao	PCR-BD F109, R285a						
LN_25_AA6511	LN_25_AA6511	MS_281125_002	HV3R polyAC	PCR-BD 3F, R389						
LN_25_AA6458	LN_25_AA6458	MS_281125_001	HV3R polyAC	PCR-BD 3F, R389						
LN_25_AA6462	LN_25_AA6462	MS_281125_001	HV3R polyC	PCR-BD 3F, R389						
LN_25_AA6754	LN_25_AA6754	MS_281125_005	3R dyeblob	PCR-BD 3R						
LN_25_AA6761	LN_25_AA6761	MS_281125_005	2F nền cao, 3R polyC, 1F ngắn + nền cao	PCR-BD F109, R285a, 3F, R389, 1F, 1R						
LN_25_AA6767	LN_25_AA6767	MS_281125_005	1F tín hiệu kém + nền cao	PCR-BD 1F						
LN_25_AA6769	LN_25_AA6769	MS_281125_005	1F tín hiệu kém	PCR-BD 1F						
LN_25_AA6774	LN_25_AA6774	MS_281125_005	1F tín hiệu kém + nền cao	PCR-BD 1F						
LN_25_AA6775	LN_25_AA6775	MS_281125_005	3R nền cao	PCR-BD 3F, R389						
LN_25_AA6793	LN_25_AA6793	MS_281125_005	1F nhiễu	PCR-BD 1F						
LN_25_AA6799	LN_25_AA6799	MS_281125_005	3R nền cao AC repeat	PCR-BD 3F, R389						
LN_25_AA6800	LN_25_AA6800	MS_281125_005	1F nhiễu	PCR-BD 1F						
LN_25_AA6816	LN_25_AA6816	MS_281125_005	1F nhiễu	PCR-BD 1F						
LN_25_AA6831	LN_25_AA6831	MS_281125_005	1F tín hiệu kém + nền cao	PCR-BD 1F						
LN_25_AA6697	LN_25_AA6697	MS_281125_004	1F tín hiệu kém + nền cao	PCR-BD 1F	MS_281125_004_2 mẫu	none				
LN_25_AA6723	LN_25_AA6723	MS_281125_004	3R polyC	PCR-BD 3F, R389	MS_281125_004_2 mẫu	none				
LN_25_AA6641	LN_25_AA6641	MS_281125_003	3R nền cao (460T-C)	PCR-BD 3F	MS_281125_003_1 mẫu	none				
LN_25_AA7014	LN_25_AA7014	MS_281125_008	3R polyC	PCR-BD 3F, R389	MS_281125_008_2 mẫu	73-340 438-573 16024-16365				
LN_25_AA7017	LN_25_AA7017	MS_281125_008	1F nhiễu	PCR-BD 1F	MS_281125_008_2 mẫu	none				
LN_25_AA7066	LN_25_AA7066	MS_281125_008	455.1Y 460T-C	Tạm giữ lại để phân tích	MS_281125_008					
LN_25_AA6927	LN_25_AA6927	MS_281125_007	3R polyC	PCR-BD 3F, R389						
LN_25_AA6951	LN_25_AA6951	MS_281125_007	3R nền cao (AC repeat)	PCR-BD 3F, R389						
LN_25_AA6954	LN_25_AA6954	MS_281125_007	2F fail	PCR-BD 2F						
LN_25_AA6957	LN_25_AA6957	MS_281125_007	3R polyC	PCR-BD 3F, R389						
LN_25_AA6974	LN_25_AA6974	MS_281125_007	3R polyC	PCR-BD 3F, R389						
LN_25_AA6975	LN_25_AA6975	MS_281125_007	3R polyC	PCR-BD 3F, R389						
LN_25_AA6978	LN_25_AA6978	MS_281125_007	3R polyC	PCR-BD 3F, R389						
LN_25_AA6991	LN_25_AA6991	MS_281125_007	3R polyC	PCR-BD 3F, R389						
LN_25_AA6992	LN_25_AA6992	MS_281125_007	3R nền cao (AC repeat)	PCR-BD 3F, R389						
LN_25_AA6999	LN_25_AA6999	MS_281125_007	3R nền cao (AC repeat)	PCR-BD 3F, R389						
LN_25_AA7005	LN_25_AA7005	MS_281125_007	3R nền cao trước AC repeat	PCR-BD 3R						
LN_25_AA6867	LN_25_AA6867	MS_281125_006	1F dye blob	PCR-BD 1F	MS_281125_006_2 mẫu	none				
LN_25_AA6890	LN_25_AA6890	MS_281125_006	2F dye blob	PCR-BD 2F	MS_281125_006_2 mẫu	none				
LN_25_AA7164	LN_25_AA7164	MS_301125_001	3R polyC	PCR-BD 3F, R389	MS_301125_001_2 mẫu	73-340 438-573 16024-16365				
LN_25_AA7168	LN_25_AA7168	MS_301125_001	3R nền cao (AC repeat)	PCR-BD 3F, R389	MS_301125_001_2 mẫu	none				
LN_25_AA7279	LN_25_AA7279	MS_301125_002	2F nền cao	PCR-BD F109, R285a						
LN_25_AA7406	LN_25_AA7406	MS_301125_003	3R nền cao (AC repeat)	PCR-BD 3F, R389	MS_301125_003_2 mẫu	73-340 438-522 526-576 16024-16365				
LN_25_AA7457	LN_25_AA7457	MS_301125_003	1R polyC (16293A-C)	PCR-BD F16190, R16258	MS_301125_003_2 mẫu	73-340 438-576 16024-16193 16242-16289 16297-16365				
LN_25_AA7533	LN_25_AA7533	MS_301125_004	3R polyC	PCR-BD 3F	MS_301125_004_1 mẫu	73-340 438-573 16024-16365				
LN_25_AA7324	LN_25_AA7324	MS_031225_001	1R polyC (16293 A-C)	PCR-BD F16190, R16258	MS_031225_001_2 samples	73-340 438-576 16024-16193 16297-16365				
LN_25_AA7350	LN_25_AA7350	MS_031225_001	1R polyC (16293 A-C)	PCR-BD F16190, R16258	MS_031225_001_2 samples	73-340 438-576 16024-16193 16297-16365				
LN_25_AA7725	LN_25_AA7725	MS_031225_003	fail	Chạy lại từ bước tách -> PCR-BD 2F, 2R, 3F, 3R, 1F, 1R						
LN_25_AA8280	LN_25_AA8280	MS_061225_003	3R polyAC	PCR-BD 3F, R389	MS_061225_003_2 samples	73-340 438-522 526-576 16024-16365				
LN_25_AA8306	LN_25_AA8306	MS_061225_003	3R polyAC	PCR-BD 3F, R389	MS_061225_003_2 samples	73-340 438-522 526-576 16024-16365				
LN_25_AA8476	LN_25_AA8476	MS_061225_005	3R tín hiệu không rõ ràng	PCR-BD R389	MS_061225_005_2 samples	none				
LN_25_AA8485	LN_25_AA8485	MS_061225_005	3R polyC	PCR-BD 3F, R389	MS_061225_005_2 samples	73-340 438-573 16024-16365				
LN_25_AA8159	LN_25_AA8159	MS_061225_002	1F nền cao, 16093Y?	PCR-BD 1F						
LN_25_AA8542	LN_25_AA8542	MS_061225_008	3R polyC	PCR-BD 3F, R389	MS_061225_008_4 samples	73-340 438-573 16024-16365				
LN_25_AA8562	LN_25_AA8562	MS_061225_008	3R polyC	PCR-BD 3F, R389	MS_061225_008_4 samples	73-340 438-573 16024-16365				
LN_25_AA8571	LN_25_AA8571	MS_061225_008	2F nhiễu	PCR-BD F109, R285a	MS_061225_008_4 samples	none				
LN_25_AA8627	LN_25_AA8627	MS_061225_008	Đầu 1F tín hiệu kém	PCR-BD 1F	MS_061225_008_4 samples	none				
LN_25_AA8044	LN_25_AA8044	MS_061225_001	1R polyC (16293A-C)	PCR-BD F16190, R16258	MS_061225_001_1 sample	73-340 438-576 16024-16193 16297-16365				
LN_25_AA8429	LN_25_AA8429	MS_061225_004	1F fail	PCR-BD 1F	MS_061225_004_1 sample	none				
LN_25_AA7758	LN_25_AA7758	MS_031225_004	3R polyC	PCR-BD 3F, R389	MS_031225_004_6 samples	73-340 438-573 16024-16365				
LN_25_AA7765	LN_25_AA7765	MS_031225_004	3R polyC	PCR-BD 3F	MS_031225_004_6 samples	73-340 438-573 16024-16365				
LN_25_AA7786	LN_25_AA7786	MS_031225_004	3R polyAC	PCR-BD 3F, R389	MS_031225_004_6 samples	73-340 438-522 526-576 16024-16365				
LN_25_AA7791	LN_25_AA7791	MS_031225_004	3R polyC	PCR-BD 3F	MS_031225_004_6 samples	73-340 438-573 16024-16365				
LN_25_AA7801	LN_25_AA7801	MS_031225_004	2F nhiễu	PCR-BD F109, R285a	MS_031225_004_6 samples	none				
LN_25_AA7809	LN_25_AA7809	MS_031225_004	3R polyC	PCR-BD 3F	MS_031225_004_6 samples	73-340 438-573 16024-16365				
LN_25_AA8237	LN_25_AA8237	MS_031225_005	2F fail	PCR-BD F109, R285a						
LN_25_AA8785	LN_25_AA8785	MS_061225_010	1F nền cao	PCR-BD 1F	MS_061225_010_2 samples	nhiễm mẫu 16140Y, 16162R, 16183M, 16189Y ???				
LN_25_AA8803	LN_25_AA8803	MS_061225_010	1F fail	PCR-BD 1F	MS_061225_010_2 samples	none				
LN_25_AA7825	LN_25_AA7825	MS_061225_006	3R nền cao (AC repeat)	PCR-BD 3F, R389	MS_061225_006_3 samples	none				
LN_25_AA7861	LN_25_AA7861	MS_061225_006	3R ngắn	PCR-BD 3F, R389	MS_061225_006_3 samples	none				
LN_25_AA7866	LN_25_AA7866	MS_061225_006	2F dye blob	PCR-BD 2F	MS_061225_006_3 samples	none				
LN_25_AA8641	LN_25_AA8641	MS_061225_009	3R polyC, 1F dye blob (16076)?	PCR-BD 3F, R389, 1F						
LN_25_AA8643	LN_25_AA8643	MS_061225_009	2F, 3R fail	PCR-BD F109, R2585a, 3F, R389						
LN_25_AB0626	LN_25_AB0626	MS_121225_002	3R polyC	PCR-BD 3F, R389	MS_121225_002_3 samples	none				
LN_25_AB0635	LN_25_AB0635	MS_121225_002	3R polyC	PCR-BD 3F	MS_121225_002_3 samples	73-340 438-573 16024-16365				
LN_25_AB0632	LN_25_AB0632	MS_121225_002	3R polyC	PCR-BD 3F	MS_121225_002_3 samples	73-340 438-573 16024-16365				
LN_25_AA8934	LN_25_AA8934	MS_151225_002	3R polyAC	PCR-BD 3F, R389	MS_151225_002_1 sample	73-340 438-522 526-576 16024-16365				
LN_25_AA9012	LN_25_AA9012	MS_151225_003	3R polyC	PCR-BD 3F, R389	MS_151225_003_4 samples	73-340 438-573 16024-16365				
LN_25_AA9055	LN_25_AA9055	MS_151225_003	3R polyC	PCR-BD 3F, R389	MS_151225_003_4 samples	73-340 438-573 16024-16365				
LN_25_AA9076	LN_25_AA9076	MS_151225_003	1F tín hiệu kém + dye blob	PCR-BD 1F	MS_151225_003_4 samples	none				
LN_25_AA9078	LN_25_AA9078	MS_151225_003	3R nền cao (AC repeat)	PCR-BD 3F, R389	MS_151225_003_4 samples	none				
LN_25_AA9085	LN_25_AA9085	MS_151225_004	1F tín hiệu yếu, 1R fail	PCR-BD 1F, 1R						
LN_25_AA9105	LN_25_AA9105	MS_151225_004	3R polyC	PCR-BD 3F, R389						
LN_25_AA9126	LN_25_AA9126	MS_151225_004	3R nền cao	PCR-BD 3R						
LN_25_AA9149	LN_25_AA9149	MS_151225_004	3R nhiễu	PCR-BD 3F, R389						
LN_25_AA9170	LN_25_AA9170	MS_151225_004	2F nhiễu	PCR-BD F109, R285a						
LN_25_AA9171	LN_25_AA9171	MS_151225_004	2F fail	PCR-BD 2F						
LN_25_AB0572	LN_25_AB0572	MS_121225_001	3R nền cao (AC repeat)	PCR-BD 3F, R389						
LN_25_AB0609	LN_25_AB0609	MS_121225_001	2F nền cao, 3R nền cao	PCR-BD 2F, 3F, R389						
LN_25_AA9361	LN_25_AA9361	MS_181225_002	3R polyC	PCR-BD 3F	MS_181225_002_3 samples	73-340 438-573 16024-16365				
LN_25_AA9390	LN_25_AA9390	MS_181225_002	3R fail	PCR-BD 3F, R389	MS_181225_002_3 samples	none				
LN_25_AA9395	LN_25_AA9395	MS_181225_002	3R nền cao (AC repeat)	PCR-BD 3F, R389	MS_181225_002_3 samples	73-340 438-522 526-576 16024-16365				
LN_25_AA0947	LN_25_AA0947	MS_221225_001	3R polyC	PCR-BD 3F	MS_221225_001_4 samples	73-340 438-573 16024-16362				
LN_25_AA0980	LN_25_AA0980	MS_221225_001	1F tín hiệu giảm đột ngột	PCR-BD 1F	MS_221225_001_4 samples	none				
LN_25_AA0981	LN_25_AA0981	MS_221225_001	3R polyC	PCR-BD 3F, R389	MS_221225_001_4 samples	73-340 438-573 16024-16364				
LN_25_AA0983	LN_25_AA0983	MS_221225_001	3R polyC	PCR-BD 3F, R389	MS_221225_001_4 samples	73-340 438-573 16024-16365				
LN_25_AA9443	LN_25_AA9443	MS_181225_003	2F nền cao + dye blob	PCR-BD 2F						
LN_25_AA9487	LN_25_AA9487	MS_181225_003	3R ngắn + dye blob	PCR-BD 3F, R389						
LN_25_AA9512	LN_25_AA9512	MS_181225_003	2F nền cao	PCR-BD F109, R285a						
LN_25_AA9938	LN_25_AA9938	MS_231225_001	3R ngắn	PCR-BD 3R						
LN_25_AA9181	LN_25_AA9181	MS_151225_005	2F nền cao + dyeblob + ngắn, 3R tín hiệu yếu + dyeblob	PCR-BD 2F, 3R						
LN_25_AA9183	LN_25_AA9183	MS_151225_005	2F nền cao + dyeblob + ngắn, 3R polyC	PCR-BD 2F, 3F, R389						
LN_25_AA9189	LN_25_AA9189	MS_151225_005	2F ngắn	PCR-BD 2F						
LN_25_AA9192	LN_25_AA9192	MS_151225_005	2F nền cao + dyeblob + ngắn, 3R tín hiệu yếu + dyeblob	PCR-BD 2F, 3R						
LN_25_AA9225	LN_25_AA9225	MS_151225_005	2F ngắn, 3R polyC	PCR-BD 2F, 3F, R389						
LN_25_AA9240	LN_25_AA9240	MS_151225_005	3R polyC	PCR-BD 3F, R389						
LN_25_AA9244	LN_25_AA9244	MS_151225_005	3R fail	PCR-BD 3F						
LN_25_AA9250	LN_25_AA9250	MS_151225_005	3R polyC	PCR-BD 3F						
LN_25_AA9662	LN_25_AA9662	MS_181225_005	2F dyeblob	PCR-BD 2F	MS_181225_005_3 samples	none				
LN_25_AA9668	LN_25_AA9668	MS_181225_005	3R polyC	PCR-BD 3F, R389	MS_181225_005_3 samples	73-340 438-573 16024-16365				
LN_25_AA9685	LN_25_AA9685	MS_181225_005	3R polyC	PCR-BD 3F, R389	MS_181225_005_3 samples	73-340 438-573 16024-16366				
LN_25_AA9742	LN_25_AA9742	MS_181225_006	182Y 16093Y 16194M 16195Y ?	Chạy lại từ bước tách -> PCR-BD 2F, 3R, 1F, 1R	MS_181225_006_1 sample	182Y, 16093Y, 16194M, 16195Y ???				
LN_25_AA9823	LN_25_AA9823	MS_221225_002	3R polyC	PCR-BD 3F						
LN_25_AA9824	LN_25_AA9824	MS_221225_002	1F nền cao	PCR-BD 1F						
LN_25_AA9846	LN_25_AA9846	MS_221225_002	1F nền cao	PCR-BD 1F						
LN_25_AB0093	LN_25_AB0093	MS_241225_001	3R ngắn + dyeblob	PCR-BD 3F, R389						
LN_25_AB0104	LN_25_AB0104	MS_241225_001	3R polyC	PCR-BD 3F, R389						
LN_25_AB0108	LN_25_AB0108	MS_241225_001	3R ngắn + dyeblob	PCR-BD 3F, R389						
LN_25_AB0162	LN_25_AB0162	MS_241225_001	3R ngắn + dyeblob	PCR-BD 3F, R389						
LN_25_AB0075	LN_25_AB0075	MS_241225_001	3R polyAC	PCR-BD 3F, R389						
LN_25_AB0105	LN_25_AB0105	MS_241225_001	3R polyAC	PCR-BD 3F, R389						
LN_25_AB0119	LN_25_AB0119	MS_241225_001	3R nền cao	PCR-BD 3F						
LN_25_AB0147	LN_25_AB0147	MS_241225_001	2F dyeblob	PCR-BD 2F						
LN_25_AB0131	LN_25_AB0131	MS_241225_001	3R dyeblob + tín hiệu yếu	PCR-BD 3R						
LN_25_AB0141	LN_25_AB0141	MS_241225_001	3R tín hiệu yếu	PCR-BD 3R						
LN_25_AB0080	LN_25_AB0080	MS_241225_001	3R nền cao + tín hiệu yếu	PCR-BD 3F, R389						
LN_25_AB0183	LN_25_AB0183	MS_241225_002	3R dyeblob + tín hiệu yếu	PCR-BD 3R						
LN_25_AB0235	LN_25_AB0235	MS_241225_002	3R polyC	PCR-BD 3F						
LN_25_AB0236	LN_25_AB0236	MS_241225_002	3R polyC	PCR-BD 3F						
LN_25_AB0237	LN_25_AB0237	MS_241225_002	3R polyC	PCR-BD 3F						
LN_25_AB0238	LN_25_AB0238	MS_241225_002	3R polyC	PCR-BD 3F						
LN_25_AB0176	LN_25_AB0176	MS_241225_002	3R nền cao	PCR-BD 3F						
LN_25_AB0216	LN_25_AB0216	MS_241225_002	3R dyeblob	PCR-BD 3R						
LN_25_AB0218	LN_25_AB0218	MS_241225_002	2F dyeblob + 3R tín hiệu yếu	PCR-BD 2F, 3F						
LN_25_AB0173	LN_25_AB0173	MS_241225_002	3R polyAC + tín hiệu yếu	PCR-BD 3F, R389						
LN_25_AB0229	LN_25_AB0229	MS_241225_002	3R dyeblob	PCR-BD 3R						
LN_25_AB0360	LN_25_AB0360	MS_241225_004	3R poly	PCR-BD 3F						
LN_25_AB0407	LN_25_AB0407	MS_241225_004	3R nền cao (AC repeat)	PCR-BD 3F, R389						
LN_25_AB0928	LN_25_AB0928	MS_060126_002	3R polyC	PCR-BD 3F						
LN_25_AB0966	LN_25_AB0966	MS_060126_002	2F nền cao	PCR-BD F109, R285a						
LN_25_AB0905	LN_25_AB0905	MS_060126_002	3R polyC	PCR-BD 3F						
LN_25_AB0945	LN_25_AB0945	MS_060126_002	3R nền cao + tín hiệu yếu	PCR-BD 3F, R389						
LN_25_AB0929	LN_25_AB0929	MS_060126_002	16038.1A?	RePCR -> PCR-BD bằng mồi 1F khác						
LN_25_AB0832	LN_25_AB0832	MS_060126_001	16038.1A?	RePCR -> PCR-BD bằng mồi 1F khác						
LN_25_AB0769	LN_25_AB0769	MS_050126_001	3R polyC	PCR-BD 3F, R389						
LN_25_AB0788	LN_25_AB0788	MS_050126_001	3R polyAC	PCR-BD 3F, R389						
LN_25_AB0759	LN_25_AB0759	MS_050126_001	291.1A 291.2A?	PCR-BD 2F						
LN_25_AB0262	LN_25_AB0262	MS_241225_003	3R polyC	PCR-BD 3F						
LN_25_AB0271	LN_25_AB0271	MS_241225_003	3R polyC	PCR-BD 3F						
LN_25_AB0327	LN_25_AB0327	MS_241225_003	3R polyC	PCR-BD 3F						
LN_25_AB0992	LN_25_AB0992	MS_060126_003	1F 16187C 16188T; 1R 16187Y 16188Y?	Tách chiết lại						
LN_25_AB1021	LN_25_AB1021	MS_060126_003	3R nền cao	PCR-BD 3F, R389						
LN_25_AB1041	LN_25_AB1041	MS_060126_003	3R nền cao (AC repeat)	PCR-BD 3F						
LN_25_AB1280	LN_25_AB1280	MS_070126_001	3R polyC	PCR-BD 3F						
LN_25_AB1295	LN_25_AB1295	MS_070126_001	3R polyC	PCR-BD 3F						
LN_25_AB1318	LN_25_AB1318	MS_070126_001	3R nền cao	PCR-BD 3F, R389						
LN_25_AB1321	LN_25_AB1321	MS_070126_001	2F, 3R fail	PCR-BD 2F, 3F, R389						
LN_25_AB1346	LN_25_AB1346	MS_070126_002	1F nền cao, dyeblob	PCR-BD 1F						
LN_25_AB1398	LN_25_AB1398	MS_070126_002	2F nền cao	PCR-BD F109, R285a						
LN_25_AB1424	LN_25_AB1424	MS_100126_001	3R polyC	PCR-BD 3F						
LN_25_AB1430	LN_25_AB1430	MS_100126_001	3R nền cao	PCR-BD 3F, R389						
LN_25_AB1440	LN_25_AB1440	MS_100126_001	3R polyC (460 T-C)	PCR-BD 3F, R389						
LN_25_AB1471	LN_25_AB1471	MS_100126_001	1R tín hiệu yếu	PCR-BD 1R						
LN_25_AB1491	LN_25_AB1491	MS_100126_001	3R polyC (460 T-C)	PCR-BD 3F, R389						
LN_25_AA0143	LN_25_AA0143	MS_120126_002	2F nền cao	PCR-BD F109, R285a						
LN_25_AA0174	LN_25_AA0174	MS_120126_002	2F nền cao	PCR-BD F109, R285a						
LN_25_AA0176	LN_25_AA0176	MS_120126_002	152W?	PCR-BD R285a						
LN_25_AB1592	LN_25_AB1592	MS_100126_002	3R nền cao (AC repeat)	PCR-BD 3F, R389						
LN_25_AB1620	LN_25_AB1620	MS_120126_001	3R polyC	PCR-BD 3F, R389						
LN_25_AB1633	LN_25_AB1633	MS_120126_001	3R nền cao (AC repeat)	PCR-BD 3F, R389						
LN_25_AA2903	LN_25_AA2903	MS_120126_001	3R polyC	PCR-BD 3F, R389						
LN_25_AA0554	LN_25_AA0554	MS_140126_003	3R nền cao	PCR-BD 3R						
LN_25_AA0571	LN_25_AA0571	MS_140126_003	3R polyC	PCR-BD 3F						
LN_25_AA0578	LN_25_AA0578	MS_140126_003	3R polyC	PCR-BD 3F						
LN_25_AA0587	LN_25_AA0587	MS_140126_003	3R polyC	PCR-BD 3F						
LN_25_AA0594	LN_25_AA0594	MS_140126_003	3R polyC	PCR-BD 3F						
LN_25_AA0614	LN_25_AA0614	MS_140126_003	3R polyC	PCR-BD 3F, R389						
LN_25_AA0616	LN_25_AA0616	MS_140126_003	3R polyAC	PCR-BD 3F, R389						
LN_25_AA0238	LN_25_AA0238	MS_120126_003	3R polyC	PCR-BD 3F, R389						
LN_25_AA0239	LN_25_AA0239	MS_120126_003	3R polyC	PCR-BD 3F						
LN_25_AA0266	LN_25_AA0266	MS_120126_003	3R polyAC	PCR-BD 3F, R389						
LN_25_AA0267	LN_25_AA0267	MS_120126_003	2F nền cao	PCR-BD F109, R285a						
LN_25_AA0465	LN_25_AA0465	MS_140126_002	3R polyC	PCR-BD 3F, R389						
LN_25_AA0645	LN_25_AA0645	MS_150126_001	2F nền cao, 1F dyeblob	PCR-BD F109, R285a, 1F						
LN_25_AA0695	LN_25_AA0695	MS_150126_001	1R dyeblob	PCR-BD 1R						
LN_25_AA0372	LN_25_AA0372	MS_140126_001	3R polyC	PCR-BD 3F, R389						
LN_25_AA0401	LN_25_AA0401	MS_140126_001	3R polyC	PCR-BD 3F, R389						
LN_25_AA0721	LN_25_AA0721	MS_150126_002	3R polyC	PCR-BD 3F, R389						
LN_25_AA0730	LN_25_AA0730	MS_150126_002	3R ngắn	PCR-BD 3F, R389						
LN_25_AA0772	LN_25_AA0772	MS_150126_002	2F nền cao	PCR-BD F109, R285a						
LN_25_AA0776	LN_25_AA0776	MS_150126_002	3R ngắn	PCR-BD 3F, R389						
LN_25_AA0786	LN_25_AA0786	MS_150126_002	3R polyC	PCR-BD 3F, R389						
LN_25_AA0789	LN_25_AA0789	MS_150126_002	3R polyC	PCR-BD 3F, R389						
LN_25_AA0790	LN_25_AA0790	MS_150126_002	3R polyC	PCR-BD 3F, R389						
LN_25_AA0827	LN_25_AA0827	MS_150126_004	3R nền cao (polyAC)	PCR-BD 3F, R389						
LN_25_AA0835	LN_25_AA0835	MS_150126_004	2F dyeblob	PCR-BD 2F						
LN_25_AA0889	LN_25_AA0889	MS_150126_004	3R ngắn	PCR-BD 3F, R389						
LN_25_AA1132	LN_25_AA1132	MS_150126_005	3R nền cao (polyAC)	PCR-BD 3F, R389						
LN_25_AA1053	LN_25_AA1053	MS_150126_006	3R polyC	PCR-BD 3F, R389						
LN_25_AA1300	LN_25_AA1300	MS_170126_002	3R nền cao	PCR-BD 3F, R389						
LN_25_AA1345	LN_25_AA1345	MS_170126_002	2F fail, 3R polyC	PCR-BD 2F, 3F, R389						
LN_25_AA1350	LN_25_AA1350	MS_170126_002	3R ngắn	PCR-BD 3F, R389						
LN_25_AA1384	LN_25_AA1384	MS_170126_003	3R polyC	PCR-BD 3F, R389						
LN_25_AA1429	LN_25_AA1429	MS_170126_003	3R polyC	PCR-BD 3F, R389						
LN_25_AA1406	LN_25_AA1406	MS_170126_003	3R nền cao (polyAC)	PCR-BD 3F, R389						
LN_25_AA1544	LN_25_AA1544	MS_190126_002	16086Y?	PCR-BD 1F						
LN_25_AA1573	LN_25_AA1573	MS_190126_002	16037G?	PCR-BD 1F						
LN_25_AA1618	LN_25_AA1618	MS_190126_002	3R polyC	PCR-BD 3F, R389						
LN_25_AA1176	LN_25_AA1176	MS_170126_001	2F dyeblob	PCR-BD 2F						
LN_25_AA1198	LN_25_AA1198	MS_170126_001	2F dyeblob	PCR-BD 2F						
LN_25_AA1199	LN_25_AA1199	MS_170126_001	2F dyeblob	PCR-BD 2F						
